Country Name,Country Code,Indicator Name,Indicator Code,Attribute,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Mali,678,Financial Institutions Access Index,FD_FIA_IX,Value,0.0282463,0.0278628,0.0281857,0.0314734,0.0307661,0.0314096,0.0324626,0.0301964,0.0265276,0.0267405,0.0257381,0.0253081,0.0260515,0.0257425,0.0257425,0.0306192,0.0335785,0.0341162,0.037023,0.0351884,0.0365902,0.0375007,0.0389982,0.0378842,0.0378339,0.0385346,0.040924,0.0461363,0.0443517,0.0499444,0.0568033,0.0665435,0.0737882,0.0799702,0.0799702
Mali,678,Financial Markets Depth Index,FD_FMD_IX,Value,0.0327803,0.0323352,0.03271,0.0365255,0.0357047,0.0364515,0.0376735,0.0350435,0.0307858,0.0310328,0.0298695,0.0293705,0.0302333,0.0298747,0.0298747,0.0355341,0.034946,0.0358217,0.0545928,0.0611573,0.0374121,0.0329892,0.0607234,0.0629288,0.0832351,0.0145193,4.99E-10,0.0106406,0.0097018,0.0021479,3.28E-10,2.81E-10,2.93E-10,2.88E-10,2.33E-10
Mali,678,Financial Markets Access Index,FD_FMA_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritania,682,Financial Development Index,FD_FD_IX,Value,0.1402544,0.1401448,0.1414773,0.1416363,0.1420259,0.1621469,0.1540236,0.1479639,0.1489977,0.1604986,0.1660766,0.166905,0.1379605,0.1325361,0.1307988,0.1139374,0.1009208,0.0955223,0.0990651,0.0881754,0.0779612,0.0931742,0.0965242,0.0969513,0.1003726,0.1017568,0.0969175,0.0921784,0.0999282,0.0988374,0.1046284,0.1045367,0.1086346,0.1130203,0.1224491
Mauritania,682,Financial Institutions Index,FD_FI_IX,Value,0.2632505,0.2630567,0.2654194,0.2657014,0.2663932,0.3019043,0.2874908,0.2765893,0.2783996,0.2986759,0.3084303,0.3098813,0.2569466,0.2469525,0.2437454,0.212065,0.1873239,0.1770427,0.1841243,0.1627253,0.1428116,0.1711143,0.1780837,0.1810455,0.1824931,0.1851248,0.1766365,0.1676072,0.1827938,0.1810456,0.1949579,0.1967934,0.2042641,0.2137183,0.2322877
Mauritania,682,Financial Markets Index,FD_FM_IX,Value,0.0156188,0.0155947,0.0158813,0.0159155,0.0159984,0.0204939,0.0187558,0.0176088,0.017854,0.020445,0.0217814,0.0219776,0.0173617,0.0165704,0.0163231,0.0144779,0.0133379,0.0128852,0.0128479,0.0125949,0.0121995,0.0141449,0.0138364,0.0117239,0.0170788,0.0171994,0.0160655,0.0156721,0.0158945,0.0154738,0.0130758,0.0110579,0.0117352,0.0110011,0.011179
Mauritania,682,Financial Institutions Depth Index,FD_FID_IX,Value,0.0777876,0.0774272,0.0818605,0.0823904,0.0836927,0.0811303,0.0763486,0.076274,0.0795528,0.0780072,0.0956048,0.0982349,0.0982349,0.0982349,0.0982349,0.0982349,0.0982349,0.0982349,0.0982349,0.0982349,0.0982349,0.0982349,0.0982349,0.0982349,0.0976446,0.0707521,0.0540706,0.0603514,0.071618,0.0848103,0.0841984,0.0753915,0.0845776,0.0845776,0.0845776
Mauritania,682,Financial Institutions Access Index,FD_FIA_IX,Value,0.0708396,0.0707299,0.0720302,0.0721849,0.0725613,0.0929507,0.0850674,0.0798649,0.0809774,0.0927288,0.0987902,0.0996797,0.0787444,0.0751555,0.0740338,0.0656648,0.0604943,0.0584413,0.0582719,0.0571242,0.055331,0.0641546,0.0657327,0.0666752,0.0671936,0.0676679,0.0632066,0.0616591,0.064504,0.0648846,0.0652387,0.0648515,0.0726719,0.1031667,0.1137783
Mauritania,682,Financial Markets Depth Index,FD_FMD_IX,Value,0.0424605,0.0423947,0.0431741,0.0432668,0.0434924,0.0557136,0.0509884,0.0478701,0.0485369,0.0555806,0.0592137,0.0597469,0.0471985,0.0450474,0.044375,0.0393587,0.0362596,0.0350291,0.0349275,0.0342396,0.0331648,0.0384535,0.0376148,0.0318718,0.0464295,0.0467572,0.0436746,0.0426053,0.0432097,0.0420662,0.0355471,0.0300613,0.0319027,0.029907,0.0303906
Mauritania,682,Financial Markets Access Index,FD_FMA_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,684,Financial Institutions Index,FD_FI_IX,Value,0.3987932,0.4032967,0.4355068,0.4103332,0.4205231,0.3997143,0.3879652,0.3969819,0.4014883,0.4049963,0.3962274,0.4047174,0.3854601,0.374587,0.4283746,0.4259027,0.4004692,0.393498,0.4090277,0.4162385,0.4297799,0.4344319,0.3531337,0.3990591,0.4158866,0.4533615,0.4606174,0.4212475,0.4837309,0.5098672,0.5233499,0.5309325,0.5506576,0.5690066,0.5678018
Mauritius,684,Financial Markets Index,FD_FM_IX,Value,0.1273413,0.1298543,0.1544791,0.1366782,0.1419761,0.12634,0.1197785,0.1237265,0.1244814,0.1253013,0.1205666,0.1303678,0.189778,0.2402244,0.2698137,0.2455246,0.2522323,0.2682274,0.2676407,0.2538952,0.2410716,0.2524887,0.2420132,0.2570565,0.2494698,0.2638532,0.2546439,0.3348513,0.2600606,0.2772945,0.2670321,0.2703893,0.2593409,0.2587539,0.2962616
Mauritius,684,Financial Institutions Access Index,FD_FIA_IX,Value,0.3561111,0.3631387,0.4320023,0.3822219,0.3970375,0.3533109,0.3349617,0.3460022,0.3481133,0.3504062,0.3371657,0.3452275,0.3134272,0.2970274,0.3148752,0.3207608,0.2981361,0.3084562,0.3092563,0.3097882,0.3254654,0.3363062,0.3145885,0.3306485,0.3502916,0.3659045,0.3744012,0.3975188,0.3997441,0.4236554,0.4325566,0.4491126,0.4571889,0.4635856,0.4877105
Mauritius,684,Financial Institutions Efficiency Index,FD_FIE_IX,Value,0.7321871,0.7340381,0.7571024,0.7313247,0.7333598,0.6872312,0.6723072,0.6750207,0.6682371,0.6648453,0.6526347,0.6526347,0.6080635,0.5763003,0.7182238,0.6789531,0.6363874,0.573278,0.6173001,0.6515253,0.6738852,0.6671807,0.375888,0.4795252,0.5117421,0.5896621,0.5963119,0.4372723,0.6046321,0.660497,0.6463664,0.6280688,0.6618454,0.6890178,0.6744629
Mauritius,684,Financial Markets Depth Index,FD_FMD_IX,Value,0.0401344,0.0409264,0.0486875,0.0430771,0.0447469,0.0398188,0.0377508,0.0389951,0.039233,0.0394915,0.0379992,0.0410883,0.0525073,0.0913236,0.1497343,0.1162282,0.1290825,0.1383123,0.1571161,0.1373482,0.1036678,0.0919783,0.09929,0.1174586,0.1205993,0.1355393,0.1652585,0.3086474,0.1237751,0.1688659,0.2191467,0.1931759,0.1660759,0.166056,0.2680223
Mauritius,684,Financial Markets Access Index,FD_FMA_IX,Value,0.3241142,0.3305103,0.3931865,0.3478789,0.3613633,0.3215655,0.3048651,0.3149135,0.3168349,0.3189218,0.3068709,0.3318173,0.4889562,0.563938,0.5798794,0.5663833,0.5699656,0.5814011,0.5801908,0.5732307,0.5655403,0.573732,0.5762007,0.5896026,0.5782257,0.5899832,0.5441329,0.5944229,0.5657966,0.5750455,0.5084233,0.5377467,0.5611842,0.5594355,0.5594355
Mauritius,684,Financial Markets Efficiency Index,FD_FME_IX,Value,0.0165483,0.0168749,0.0200749,0.0177617,0.0184501,0.0164182,0.0155655,0.0160785,0.0161767,0.0162832,0.0156679,0.0169416,0.0269949,0.0634994,0.0725964,0.0484216,0.0509769,0.079409,0.0564849,0.0430366,0.0498635,0.0918274,0.0466934,0.0593361,0.0432936,0.0593997,0.0434516,0.0782795,0.0870066,0.0791997,0.0576673,0.0679604,0.039396,0.039396,0.039396
Morocco,686,Financial Development Index,FD_FD_IX,Value,0.1822105,0.1892435,0.1929914,0.2096122,0.2103529,0.2238868,0.2531813,0.2215768,0.2202938,0.2242654,0.2327411,0.2337355,0.2446326,0.2621761,0.2565892,0.2954575,0.2095635,0.2317965,0.2353989,0.2611617,0.2634773,0.2669779,0.2595091,0.2731695,0.2888999,0.3198508,0.3940729,0.4495133,0.4144836,0.4656232,0.4098295,0.3924048,0.3883448,0.3898907,0.3988085
Mozambique,688,Financial Markets Depth Index,FD_FMD_IX,Value,0,0,0,0,0,0,0,0,0,0,0.0158775,0.0158775,0.0211836,0.0176709,0.0172416,0.0167768,0.0122115,0.0103024,0.0234929,0.0214522,0.0237525,0.0685791,0.0629374,0.0604347,0.0742718,0.0580209,0.0514228,0.0495579,0.086143,0.0888381,0.0956463,0.0639575,0.0569234,0.0885487,0.0764612
Mozambique,688,Financial Markets Efficiency Index,FD_FME_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,694,Financial Development Index,FD_FD_IX,Value,0.1280069,0.1370772,0.1441897,0.1233648,0.1418943,0.1427337,0.1523317,0.1265029,0.1191827,0.0779748,0.0807,0.0879423,0.0724622,0.071266,0.093717,0.0798763,0.0854075,0.0858374,0.1027175,0.1147625,0.1011345,0.1116242,0.1073632,0.117741,0.1250189,0.1205889,0.1249602,0.1900238,0.188235,0.1337156,0.1313196,0.1220621,0.1311344,0.1342677,0.1427723
Nigeria,694,Financial Markets Index,FD_FM_IX,Value,0.0081815,0.0094627,0.0101481,0.0088326,0.0099596,0.0097516,0.0110298,0.0085339,0.0080545,0.0081386,0.0101137,0.0116891,0.0102495,0.0143667,0.021266,0.010948,0.0196431,0.0231527,0.0259726,0.0277654,0.0354163,0.0486042,0.0416319,0.0562068,0.0661831,0.0583457,0.0708962,0.1582722,0.1252123,0.0596906,0.0582682,0.0432138,0.0439661,0.0486668,0.0523999
Nigeria,694,Financial Institutions Depth Index,FD_FID_IX,Value,0.0895591,0.1247309,0.1442085,0.1369195,0.1286536,0.1233899,0.1606183,0.1136444,0.1015541,0.0718526,0.0681163,0.0702727,0.0810909,0.0899168,0.0978118,0.0834287,0.0729488,0.0728278,0.0773878,0.0858552,0.0736962,0.0971486,0.0808924,0.0781941,0.0729054,0.0726955,0.0703606,0.0993852,0.1233603,0.146497,0.0686521,0.0613113,0.0632043,0.0645622,0.0688246
Nigeria,694,Financial Markets Depth Index,FD_FMD_IX,Value,0.0181558,0.0209989,0.0225197,0.0196004,0.0221014,0.0216398,0.0244764,0.0189378,0.0178738,0.0180605,0.019121,0.0263798,0.0195227,0.0304727,0.0487193,0.0237498,0.0310046,0.0313922,0.0287732,0.0331168,0.0342925,0.045114,0.0408839,0.0573407,0.0626457,0.0618942,0.077739,0.1952653,0.0958576,0.0702236,0.0518462,0.0394182,0.0458959,0.0561165,0.0636846
Rwanda,714,Financial Institutions Efficiency Index,FD_FIE_IX,Value,0.57895,0.57895,0.57895,0.57895,0.57895,0.5603094,0.5541115,0.6050303,0.6581289,0.6614578,0.6300748,0.4381422,0.503024,0.4512542,0.5168261,0.7322965,0.6373158,0.5179083,0.5606591,0.5549433,0.6854184,0.4650748,0.4476111,0.4669128,0.4204214,0.3251567,0.4740119,0.3976091,0.4184717,0.3461862,0.397144,0.3822232,0.3692553,0.4019049,0.4628921
Ethiopia,644,Financial Institutions Depth Index,FD_FID_IX,Value,0.043523,0.0471185,0.0467713,0.0422558,0.0422963,0.0369092,0.0355719,0.0461447,0.0331456,0.0318362,0.0312639,0.0286557,0.0269351,0.0259911,0.0319712,0.0429766,0.0616617,0.0687735,0.0753301,0.0679702,0.064004,0.065747,0.0724584,0.0685062,0.0624411,0.0660618,0.0694297,0.0636811,0.059523,0.055915,0.0583345,0.0585629,0.0598806,0.060602,0.0575027
Ethiopia,644,Financial Institutions Access Index,FD_FIA_IX,Value,0.0115325,0.0124852,0.0123932,0.0111967,0.0112075,0.00978,0.0095368,0.0101851,0.0089092,0.0086837,0.008529,0.0081387,0.0081888,0.0082266,0.0081003,0.0076002,0.0086472,0.0093078,0.0095416,0.00848,0.0089609,0.008783,0.0090653,0.0095318,0.0092694,0.0101299,0.0104389,0.0120089,0.0134254,0.0149084,0.0164332,0.022395,0.0344265,0.0344265,0.0344265
Ethiopia,644,Financial Institutions Efficiency Index,FD_FIE_IX,Value,0.9316121,0.9457242,0.9448609,0.9234974,0.9236908,0.8923384,0.8881237,0.8839537,0.8798259,0.8757381,0.871688,0.8676739,0.8636937,0.8909296,0.8656442,0.8105236,0.8266762,0.6968568,0.7478857,0.6074436,0.6460274,0.6465614,0.6203105,0.6330177,0.6784793,0.6896415,0.7083302,0.7003068,0.7414473,0.6633387,0.659151,0.6739094,0.6965823,0.7336792,0.7396526
Ethiopia,644,Financial Markets Depth Index,FD_FMD_IX,Value,0.0100923,0.0109261,0.0108456,0.0097985,0.0098079,0.0085587,0.0083459,0.0089132,0.0077966,0.0075993,0.007464,0.0071223,0.0071662,0.0071993,0.0070888,0.0066511,0.0075674,0.0081455,0.0083501,0.007421,0.0078418,0.0076862,0.0079333,0.0083415,0.0081119,0.0075203,0.0087379,0.0090203,0.0096336,0.0092093,0.022872,0.0301768,0.0396673,0.0376178,0.0413409
Ethiopia,644,Financial Markets Access Index,FD_FMA_IX,Value,0.0011874,0.0012855,0.001276,0.0011528,0.0011539,0.001007,0.0009819,0.0010487,0.0009173,0.0008941,0.0008782,0.000838,0.0008431,0.000847,0.000834,0.0007825,0.0008903,0.0009583,0.0009824,0.0008731,0.0009226,0.0009043,0.0009334,0.0009814,0.0009544,0.0009401,0.0009833,0.0010151,0.0010841,0.0010363,0.0010363,0.0013673,0.0017974,0.001732,0.001732
Ethiopia,644,Financial Markets Efficiency Index,FD_FME_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabon,646,Financial Development Index,FD_FD_IX,Value,0.1119642,0.1125908,0.1122167,0.1083734,0.1065481,0.1174464,0.1540267,0.1604718,0.1480994,0.1437593,0.1390855,0.1332252,0.1333995,0.135631,0.1336635,0.1275385,0.0929252,0.0941323,0.0940763,0.0904386,0.095819,0.0962366,0.100527,0.0931525,0.0943889,0.0982017,0.1005859,0.1003848,0.0930559,0.0948373,0.1036425,0.0904015,0.1132742,0.1209603,0.1210808
Gabon,646,Financial Institutions Index,FD_FI_IX,Value,0.216907,0.2180909,0.217405,0.209902,0.2064449,0.2272844,0.2961469,0.3080963,0.2843131,0.2761632,0.2674689,0.2553827,0.255965,0.2601971,0.2563217,0.2446397,0.1778672,0.1799752,0.1799351,0.1728008,0.183998,0.1843043,0.1925252,0.1784483,0.181372,0.1880509,0.192737,0.1923153,0.1791843,0.1811133,0.199766,0.1747708,0.2199379,0.2273896,0.2277482
Gabon,646,Financial Markets Index,FD_FM_IX,Value,0.0057127,0.0057745,0.0057166,0.005578,0.0054058,0.0062354,0.010106,0.0109714,0.0101544,0.0096748,0.0090763,0.0095104,0.0092746,0.0094794,0.0094427,0.0089465,0.0068968,0.0071891,0.0071177,0.0070192,0.0065198,0.0070439,0.0073536,0.0067678,0.0063025,0.0072046,0.007259,0.0072809,0.0058398,0.0074527,0.0063075,0.0049753,0.0052864,0.0131169,0.012998
Austria,122,Financial Development Index,FD_FD_IX,Value,0.4019992,0.4276407,0.4304566,0.4262761,0.4315794,0.4828196,0.459223,0.467979,0.4853298,0.4795097,0.5287338,0.5102975,0.4638625,0.5267905,0.602311,0.6218846,0.6032502,0.6032249,0.6149219,0.6075662,0.6279224,0.5987267,0.6125371,0.6379023,0.6687639,0.7005512,0.7273709,0.7398229,0.714006,0.6737595,0.7451969,0.6952836,0.7046444,0.7057491,0.6866643
Swaziland,734,Financial Markets Efficiency Index,FD_FME_IX,Value,0.0042943,0.004696,0.0041527,0.0043233,0.0042204,0.0036093,0.0032425,0.0032375,0.0034091,0.0040296,0.0037143,0.0056877,0.0056877,0.0056877,0.0061897,0.0011039,0.0048524,0.0007422,0.0021002,0.0016531,0.0026919,0.097999,0.001319,0.0003241,0.0001985,0.0001351,0.0003009,0.0003009,0.0003009,0.0003009,0.0003009,0.0003009,0.0003009,0.0003009,0.0003009
Tanzania,738,Financial Institutions Index,FD_FI_IX,Value,0.2415268,0.2356185,0.2371246,0.2278283,0.2267903,0.2426727,0.2209635,0.2034677,0.1981421,0.1932685,0.1867647,0.1817612,0.1695298,0.1665109,0.1632012,0.1556501,0.1586951,0.1404206,0.0862243,0.120011,0.1506461,0.1319122,0.140882,0.1587946,0.1608291,0.1670712,0.1788281,0.1880075,0.1930401,0.1887657,0.1825953,0.1825332,0.1920812,0.1896145,0.1853853
Tanzania,738,Financial Markets Index,FD_FM_IX,Value,0.083415,0.07808,0.0804853,0.075005,0.0749128,0.0911538,0.0779751,0.0688686,0.0649363,0.0596162,0.0576466,0.0569817,0.0503974,0.0510365,0.0500534,0.0454595,0.03431,0.025851,0.0182079,0.0144761,0.0642137,0.0138196,0.0192458,0.016649,0.0150325,0.0129309,0.0116966,0.0129297,0.0178427,0.0175601,0.0180058,0.0175528,0.0144623,0.014674,0.0144218
Tanzania,738,Financial Institutions Depth Index,FD_FID_IX,Value,0.0275102,0.0252767,0.0280959,0.0280412,0.0255118,0.0336949,0.0311128,0.0279163,0.0249071,0.0528586,0.0522657,0.0549008,0.0417903,0.0476095,0.0492983,0.0418356,0.0426062,0.0404211,0.036857,0.0356107,0.0324594,0.0308147,0.0333923,0.0388311,0.041741,0.0458636,0.0520018,0.0606941,0.0649813,0.061579,0.0645873,0.0690867,0.0694218,0.067029,0.0698288
Tanzania,738,Financial Institutions Access Index,FD_FIA_IX,Value,0.0258682,0.0241506,0.0249864,0.0232491,0.0232491,0.0285034,0.0242606,0.0213287,0.0200627,0.0184519,0.0178178,0.0176037,0.015556,0.0157617,0.0154452,0.0139662,0.0140428,0.013206,0.0117789,0.0123039,0.0123067,0.0122043,0.0131684,0.0148463,0.0146333,0.0160285,0.0169563,0.0259703,0.0310929,0.0364042,0.0400668,0.0440717,0.0491797,0.0552066,0.0534115
Belgium,124,Financial Markets Efficiency Index,FD_FME_IX,Value,0.0519994,0.0518058,0.0593271,0.0633208,0.0661552,0.0689534,0.0760786,0.0866438,0.0906488,0.1134679,0.0901899,0.0892618,0.1164632,0.1546991,0.1553567,0.1585066,0.228353,0.2273898,0.2843405,0.2698605,0.2033201,0.2319405,0.2264436,0.2784671,0.3521522,0.4398364,0.4761987,0.6421004,0.7515173,0.5855954,0.4127034,0.4221296,0.382935,0.382935,0.382935
Denmark,128,Financial Development Index,FD_FD_IX,Value,0.292515,0.3209637,0.3035594,0.3442124,0.3975084,0.395242,0.4307835,0.4938071,0.5489823,0.5578247,0.4966959,0.47914,0.5107762,0.553839,0.5464411,0.5022234,0.5704749,0.616064,0.6667334,0.6631498,0.7334261,0.7156362,0.6783903,0.7041165,0.7449173,0.7955271,0.7980965,0.8302495,0.7617046,0.8269257,0.7906132,0.7277188,0.7402723,0.7291768,0.71997
Denmark,128,Financial Institutions Index,FD_FI_IX,Value,0.4867076,0.5359638,0.5011502,0.5652884,0.6041021,0.5689207,0.621515,0.7144513,0.7792684,0.7819411,0.7365342,0.7422073,0.7713093,0.7791465,0.7367643,0.7234582,0.7848875,0.8258911,0.8656741,0.8544582,0.8810396,0.8999019,0.9131464,0.9215568,0.9338575,0.9445553,0.9555328,0.960241,0.9107881,0.9184883,0.9079583,0.8818619,0.8768891,0.8554909,0.8380974
Denmark,128,Financial Markets Index,FD_FM_IX,Value,0.0949031,0.1022115,0.10242,0.1191125,0.1862679,0.216943,0.2350161,0.2673905,0.3122788,0.3271873,0.2510513,0.2104715,0.2442723,0.3220572,0.3497301,0.2751177,0.3493936,0.3990351,0.4599987,0.4640895,0.5772391,0.5230049,0.435704,0.4784452,0.5472693,0.6371994,0.6313306,0.6905526,0.603717,0.7256966,0.6640261,0.5650688,0.5950019,0.5943388,0.5934263
Denmark,128,Financial Institutions Depth Index,FD_FID_IX,Value,0.4905178,0.4736291,0.4654423,0.5028059,0.5587328,0.6023559,0.6789358,0.8300636,0.8180147,0.8388976,0.8274199,0.8059939,0.8030909,0.8144866,0.7731076,0.776161,0.80644,0.8238772,0.8930986,0.8824299,0.8871447,0.8969246,0.910412,0.9255683,0.9527256,0.9739546,1,1,0.8937317,0.9541222,0.9712024,0.9451922,1,1,1
Denmark,128,Financial Institutions Efficiency Index,FD_FIE_IX,Value,0.4810534,0.5686765,0.5151122,0.5704738,0.5767218,0.4678613,0.4700996,0.4624279,0.5475643,0.5292191,0.4752714,0.5122246,0.6376561,0.6494011,0.6617975,0.6373116,0.6750873,0.7041558,0.7000619,0.6935837,0.7035955,0.7259811,0.7317656,0.7318817,0.7252083,0.7240605,0.7114232,0.7252176,0.7164695,0.6816872,0.7155278,0.7108894,0.7042932,0.711642,0.6996451
Denmark,128,Financial Markets Access Index,FD_FMA_IX,Value,0.0530378,0.0263559,0.0524701,0.0522532,0.2337185,0.3619219,0.3858557,0.4344964,0.5,0.3816702,0.3296475,0.2530826,0.2013841,0.200608,0.250168,0.1744479,0.272974,0.2975461,0.2721269,0.3955135,0.3946229,0.4436245,0.3442763,0.3441558,0.4669079,0.3923274,0.2691406,0.2929763,0.2191968,0.5,0.5,0.2664931,0.5,0.5,0.5
France,132,Financial Development Index,FD_FD_IX,Value,0.3437534,0.3279485,0.3584535,0.3809286,0.3724964,0.3830301,0.3871773,0.3883267,0.4045627,0.4259581,0.415841,0.4358409,0.4388802,0.5089721,0.5627661,0.5742974,0.5353436,0.5891917,0.6217171,0.6373581,0.670273,0.6881835,0.6887823,0.7216728,0.7343448,0.7343641,0.8377496,0.8324621,0.7975006,0.773606,0.771856,0.7725583,0.7494714,0.7511307,0.754133
France,132,Financial Markets Access Index,FD_FMA_IX,Value,0.0324784,0.0419785,0.063363,0.0529186,0.0971764,0.1337736,0.1370831,0.1200071,0.1653012,0.1258098,0.1549821,0.1751609,0.1614526,0.3131697,0.2722343,0.2517413,0.2282634,0.2455225,0.2604219,0.2837033,0.2663054,0.2923019,0.2794923,0.3145763,0.2819371,0.2562197,0.369182,0.2825356,0.2200148,0.2757311,0.2982477,0.3123741,0.3514308,0.3541062,0.4040977
Portugal,182,Financial Institutions Access Index,FD_FIA_IX,Value,1,1,1,1,1,1,0.9966546,0.8057909,0.8998371,0.8076103,0.7834218,0.8185931,0.8667221,0.9589965,0.9933351,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Portugal,182,Financial Institutions Efficiency Index,FD_FIE_IX,Value,0.9089528,0.9161395,0.904467,0.9263493,0.9834971,0.9101225,0.8863456,0.7772187,0.7849813,0.6766559,0.6221661,0.5924596,0.6225954,0.6477287,0.6375529,0.6681163,0.673904,0.6939949,0.7005951,0.7221351,0.730184,0.6292245,0.5976755,0.5578352,0.5922496,0.7341237,0.7270749,0.7285529,0.7119696,0.7046639,0.7048072,0.7139606,0.6384245,0.6555386,0.6469281
Portugal,182,Financial Markets Depth Index,FD_FMD_IX,Value,0.0778649,0.0812811,0.0828891,0.0872989,0.0999693,0.0808519,0.0734347,0.0591226,0.066023,0.0907662,0.0630136,0.0698778,0.0601725,0.099801,0.1249215,0.1208953,0.1469263,0.2599475,0.4187143,0.3867985,0.4744643,0.4305325,0.4408698,0.511287,0.5529851,0.5304024,0.6660383,0.7889696,0.5583575,0.6578165,0.6259809,0.5957198,0.620178,0.6200562,0.6106021
Spain,184,Financial Development Index,FD_FD_IX,Value,0.4212682,0.4270156,0.4850621,0.4747641,0.4225902,0.4702659,0.4628341,0.462336,0.484953,0.4700323,0.466566,0.4833113,0.4947013,0.5466827,0.5771908,0.5476887,0.686626,0.7528328,0.8106971,0.8417228,0.8818781,0.8744621,0.8443528,0.8698145,0.8813116,0.8839496,0.9262774,0.9271703,0.8785564,0.9036065,0.8622627,0.8492707,0.8479553,0.8615061,0.899241
Spain,184,Financial Institutions Index,FD_FI_IX,Value,0.6966856,0.70959,0.780202,0.7645633,0.6899385,0.7471763,0.7358043,0.7354683,0.7701505,0.7029629,0.7301347,0.7678237,0.78165,0.7791981,0.7984564,0.7931703,0.7951635,0.8026261,0.838645,0.8771412,0.9009669,0.893701,0.9053439,0.8984558,0.9124639,0.9078788,0.9187922,0.9081224,0.8719286,0.8921525,0.871694,0.8635661,0.8544636,0.8738009,0.8821786
Spain,184,Financial Markets Index,FD_FM_IX,Value,0.1409263,0.1394496,0.184252,0.179415,0.1503018,0.1878581,0.1844536,0.1837991,0.1940865,0.2316071,0.1975433,0.1931492,0.2019696,0.3077767,0.3491779,0.2958048,0.570062,0.694239,0.7732723,0.7964648,0.8524804,0.8450009,0.7734914,0.8310053,0.839857,0.8496873,0.9229345,0.9353799,0.8749141,0.9044975,0.8427519,0.8250476,0.8315346,0.8391406,0.9057916
Spain,184,Financial Institutions Depth Index,FD_FID_IX,Value,0.4107363,0.4303539,0.4445332,0.4169553,0.382136,0.3707786,0.3643327,0.3821065,0.4191942,0.4442537,0.4389893,0.4592793,0.4636592,0.4721554,0.4649191,0.453628,0.4566552,0.4702474,0.5539646,0.6449378,0.7068661,0.675765,0.7054945,0.6905877,0.7239999,0.7068507,0.7247008,0.6993938,0.6224167,0.6476816,0.6141192,0.6056348,0.6087612,0.6380742,0.6493208
Spain,184,Financial Institutions Access Index,FD_FIA_IX,Value,0.8213368,0.8349454,0.9381611,0.9264387,0.8462998,0.9330828,0.9192489,0.9292318,0.9490986,0.8729878,0.9064066,0.9500733,0.9753475,0.9992109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Spain,184,Financial Institutions Efficiency Index,FD_FIE_IX,Value,0.6921551,0.6890398,0.7701249,0.7722836,0.6717948,0.7677441,0.7567164,0.7125511,0.7543213,0.5834032,0.6409201,0.6825253,0.6880211,0.6284809,0.7104337,0.7079921,0.7108021,0.7178553,0.724079,0.7284296,0.7224849,0.7430584,0.7409722,0.7380881,0.7391971,0.7483757,0.7618042,0.7607397,0.7435104,0.7803945,0.7553758,0.7379881,0.6991211,0.7264699,0.7405503
Spain,184,Financial Markets Depth Index,FD_FMD_IX,Value,0.1057086,0.10746,0.1385365,0.1348302,0.1094921,0.1369309,0.1325569,0.1357133,0.1419947,0.1738754,0.120144,0.1426034,0.1063432,0.1730387,0.2232617,0.224007,0.3877983,0.542232,0.6230736,0.6805893,0.7919675,0.7727321,0.7699987,0.8042554,0.8298936,0.8371281,0.9457396,0.9802886,0.8302291,0.9415301,0.9300873,0.8971835,0.9081615,0.9067262,0.9054267
Spain,184,Financial Markets Access Index,FD_FMA_IX,Value,0.1075952,0.0978803,0.1396842,0.136226,0.1245116,0.1553843,0.1582519,0.1467976,0.1589624,0.1763863,0.141026,0.1365539,0.1938999,0.3395843,0.3938144,0.3323218,0.354706,0.5579184,0.7066147,0.712755,0.7581388,0.7569205,0.5442529,0.6797273,0.6779804,0.6996053,0.800036,0.7992419,0.7833539,0.7490935,0.5755413,0.5586471,0.5660337,0.5905688,0.7930561
Spain,184,Financial Markets Efficiency Index,FD_FME_IX,Value,0.2142272,0.2177767,0.2807559,0.2732446,0.2218949,0.2775019,0.2686377,0.2750343,0.2877641,0.352373,0.3440574,0.3079942,0.3181518,0.4245877,0.4405596,0.3332034,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
